Product Name,Asset ID,GLB Link,Status,Status Code,Error,Response Time (ms)
"Ai Square C35 54-18",0f230544-87d3-4c4a-b614-fc44bc47a5dd,"https://synsam.b-cdn.net/KTX/85255-1001.glb",success,200,"",206
"Ai Square C6 54-18",3fa756ee-5d75-4308-85da-21d41cb40895,"https://synsam.b-cdn.net/KTX/85261-1001.glb",success,200,"",179
"Ai Vintage Pilot C17 59-17",ad4f7e0e-eece-406c-a3fc-a4d63a8def87,"https://synsam.b-cdn.net/KTX/85236-1008.glb",success,200,"",217
"Ai Square C37 54-18",2a1dad57-7125-490b-945c-306f758c05a1,"https://synsam.b-cdn.net/KTX/85264-1007.glb",success,200,"",206
"Ai Vintage Pilot C17 59-17",64b52271-b7c1-4244-bac5-931411ac4dcc,"https://synsam.b-cdn.net/KTX/85236-1004.glb",success,200,"",209
"Ai Square C6 54-18",cd5f1318-1036-46e2-b7e4-3b7c0c401c79,"https://synsam.b-cdn.net/KTX/85261-1004.glb",success,200,"",167
"Ai Square C4 54-18",1496dbc7-d2e9-4a0d-bc9f-e7178ac0a907,"https://synsam.b-cdn.net/KTX/85260-1009.glb",success,200,"",185
"Ai Square C35 54-18",d468294b-f776-4028-ab68-5dc773779ee7,"https://synsam.b-cdn.net/KTX/85255-1006.glb",success,200,"",178
"Ai Square C37 54-18",72d8da1f-81a1-4901-98d9-22bb2d2c3846,"https://synsam.b-cdn.net/KTX/85264-1009.glb",success,200,"",182
"Ai Vintage Pilot C3 59-17",8aa5cabb-157f-48b1-af6f-28fc48474b49,"https://synsam.b-cdn.net/KTX/85232-1006.glb",success,200,"",274
"Ai Vintage Pilot C12 59-17",93839441-f220-466e-afc0-73dd5f578f1b,"https://synsam.b-cdn.net/KTX/85229-1009.glb",success,200,"",187
"Ai Vintage Pilot C12 59-17",e89a5d00-d921-4850-b6da-538f4fcd6799,"https://synsam.b-cdn.net/KTX/85229-1003.glb",success,200,"",260
"Ai Vintage Pilot C1 59-17",d4ea1b52-8a08-487b-acf3-be956d4dd470,"https://synsam.b-cdn.net/KTX/85220-1004.glb",success,200,"",379
"Ai Vintage Pilot C17 59-17",d4657b77-6307-46e4-94ff-5c7d55733aee,"https://synsam.b-cdn.net/KTX/85236-1009.glb",success,200,"",170
"Ai Vintage Pilot C1 59-17",58518b4c-1362-4d11-bb27-c25f4aafc01a,"https://synsam.b-cdn.net/KTX/85220-1007.glb",success,200,"",237
"Ai Vintage Pilot C3 59-17",782417a5-dc92-4352-a3c0-76181cb31b8f,"https://synsam.b-cdn.net/KTX/85232-1003.glb",success,200,"",186
"Ai Square C4 54-18",8c189def-9a3f-44c5-bfc6-fa202838c861,"https://synsam.b-cdn.net/KTX/85260-1002.glb",success,200,"",221
"Ai Square C35 54-18",bab164e9-2954-41ee-9003-2672c9a132f7,"https://synsam.b-cdn.net/KTX/85255-1002.glb",success,200,"",198
"Ai Square C6 54-18",e6a5a98b-ed48-485c-9d9d-21d711cef959,"https://synsam.b-cdn.net/KTX/85261-1006.glb",success,200,"",181
"Ai Vintage Pilot C35 59-17",6f24ea24-c261-4223-b46c-3cbd486db9ec,"https://synsam.b-cdn.net/KTX/85237-1003.glb",success,200,"",183
"Ai Vintage Pilot C3 59-17",e7040dcd-801e-4c31-bdc6-0ba957181de6,"https://synsam.b-cdn.net/KTX/85232-1008.glb",success,200,"",238
"Ai Square C4 54-18",b29bbdf7-60b6-4cfb-83fa-42bf4eae264d,"https://synsam.b-cdn.net/KTX/85260-1007.glb",success,200,"",300
"Ai Square Bold C35 46-24",99853a0c-2e4c-4168-a4f5-482cb71f0202,"https://synsam.b-cdn.net/KTX/85206-1001.glb",success,200,"",235
"Ai Square C6 54-18",2d2e9fd3-bd49-48f7-8f3c-b07547eb234d,"https://synsam.b-cdn.net/KTX/85261-1009.glb",success,200,"",196
"Ai Vintage Pilot C12 59-17",d054b8e9-4555-4ac1-8da5-561f5c0864ac,"https://synsam.b-cdn.net/KTX/85229-1001.glb",success,200,"",196
"Ai Square Bold C30 46-24",2f309608-d5f1-46f2-b284-84a8900cd3a2,"https://synsam.b-cdn.net/KTX/85208-1009.glb",success,200,"",210
"Ai Square C30 54-18",6510f063-4d92-48f9-9207-ee329e04a509,"https://synsam.b-cdn.net/KTX/85259-1008.glb",success,200,"",201
"Ai Vintage Pilot C17 59-17",fbf990df-2e5d-4e47-8a2c-6d151e55c691,"https://synsam.b-cdn.net/KTX/85236-1002.glb",success,200,"",180
"Ai Vintage Pilot C17 59-17",ab97384b-79d0-46a3-8b35-56298bb39214,"https://synsam.b-cdn.net/KTX/85236-1003.glb",success,200,"",229
"Ai Square C6 54-18",7870435f-7db5-47fb-818e-06c7cd446716,"https://synsam.b-cdn.net/KTX/85261-1005.glb",success,200,"",187
"Ai Vintage Pilot C3 59-17",23441f3e-7553-4d8f-adf7-cfe8153961dd,"https://synsam.b-cdn.net/KTX/85232-1002.glb",success,200,"",202
"Ai Square C4 54-18",b51b2585-cdef-499c-9579-b591a48cab2b,"https://synsam.b-cdn.net/KTX/85260-1004.glb",success,200,"",226
"Ai Square C35 54-18",a8f30e49-b12f-427b-8baf-3b7b97097f7b,"https://synsam.b-cdn.net/KTX/85255-1004.glb",success,200,"",170
"Ai Square C4 54-18",fa1958f7-7512-48dd-9129-a711d3bf1b05,"https://synsam.b-cdn.net/KTX/85260-1003.glb",success,200,"",181
"Ai Vintage Pilot C30 59-17",90764159-f84a-4b42-b7a6-fcc07b1d0e56,"https://synsam.b-cdn.net/KTX/85235-1006.glb",success,200,"",185
"Ai Square C35 54-18",790904fd-74f4-41ce-a53c-60364ebe4d1c,"https://synsam.b-cdn.net/KTX/85255-1008.glb",success,200,"",208
"Ai Vintage Pilot C12 59-17",fd14d897-47c4-40e7-9ee8-3ef74b7be93c,"https://synsam.b-cdn.net/KTX/85229-1002.glb",success,200,"",220
"Ai Vintage Pilot C27 59-17",222ac450-36cf-41c9-9c56-63394472529f,"https://synsam.b-cdn.net/KTX/85231-1009.glb",success,200,"",179
"Ai Vintage Pilot C1 59-17",d067830d-9add-4ebd-82e5-00e13300d49a,"https://synsam.b-cdn.net/KTX/85220-1009.glb",success,200,"",220
"Ai Vintage Pilot C35 59-17",252a44b1-5f7e-42af-9ee2-75223c3691e8,"https://synsam.b-cdn.net/KTX/85237-1005.glb",success,200,"",195
"SPEKTRUM SYLARNA - BIO ESSENTIAL OLIVE GREEN",ad9f8e25-2d10-4736-b1ae-a6dd982f2eb5,"https://synsam.b-cdn.net/KTX/85623.glb",success,200,"",205
"Ray-Ban Clubround Marble - RB4246 13063F 51",a56fe191-a0a1-48c9-99b3-c571f5c157b0,"https://synsam.b-cdn.net/KTX/81885.glb",success,200,"",206
"RIGEL - Brown Polarized Aquarii C40 5916",c292c2a8-e720-41d5-9d32-6d202fa05c90,"https://synsam.b-cdn.net/KTX/85082.glb",success,200,"",195
"Ray-Ban Chromance - RB8317CH 001/6B 58",59c5d38a-b7af-40e6-9448-01582064f276,"https://synsam.b-cdn.net/KTX/80493.glb",success,200,"",179
"Ray-Ban Clubmaster Metal - RB3716 9158AH 5121",e91b3d6d-bc02-42ae-a1df-6c38535a9ff4,"https://synsam.b-cdn.net/KTX/80676.glb",success,200,"",208
"Ray-Ban Jackie-Ohh II - RB4098 6593T5 6014",52ce4a5e-b71a-415b-96ef-02fa1ceaf1e5,"https://synsam.b-cdn.net/KTX/86028.glb",success,200,"",227
"Ray-Ban David - RB3582 001/31 5120",5e2736f5-e6d6-4cad-9f13-a76bc91b0398,"https://synsam.b-cdn.net/KTX/86061.glb",success,200,"",215
"Ray-Ban Clubmaster Metal - RB3716 900471 51",a252493a-6411-4d2e-b435-426d98a40aba,"https://synsam.b-cdn.net/KTX/78078.glb",success,200,"",181
"Ray-Ban Clubround - RB4246 901 51",4d7e8e33-9844-419a-a0ce-5718630b78d8,"https://synsam.b-cdn.net/KTX/75506.glb",success,200,"",204
"SPEKTRUM ÖSTRA - BIO ESSENTIAL BLACK",a967e847-6e28-49c8-951f-1f25c48c6a44,"https://synsam.b-cdn.net/KTX/85624.glb",success,200,"",186
"SPEKTRUM TEMPLET - BIO BLACK LINE BLACK",87135949-63ac-4171-bf33-13b925232eec,"https://synsam.b-cdn.net/KTX/85615.glb",success,200,"",203
"Ray-Ban Junior Round Double Bridge - RJ9647S 290/8G 4621",a28b07ca-f124-48ad-a58f-31d202cdadd8,"https://synsam.b-cdn.net/KTX/85326.glb",success,200,"",197
"Ray-Ban Elliot - RB2197 13563M 5019",323d2ebe-3787-4cd0-8c93-1ef40a6b6442,"https://synsam.b-cdn.net/KTX/86073.glb",success,200,"",226
"SPEKTRUM SYLARNA - BIO ESSENTIAL MESA ROSE",10093d98-0eba-43fe-8ea8-1c9d2451be09,"https://synsam.b-cdn.net/KTX/85622.glb",success,200,"",188
"Rag & Bone - RNB8001 KB7 5119",d52e0130-4faa-44ac-9d04-620624166a81,"https://synsam.b-cdn.net/KTX/85589.glb",success,200,"",191
"SPEKTRUM TEMPLET - BIO ESSENTIAL OPTICAL WHITE",758e9a9d-fbe5-462c-b657-eaaa9420b9bb,"https://synsam.b-cdn.net/KTX/85629.glb",success,200,"",203
"Ray-Ban David - RB3582 001/AF 5120",97486a8b-ff50-4141-9d89-506b04e66008,"https://synsam.b-cdn.net/KTX/86065.glb",success,200,"",228
"Swarovski - SK5416 052 5316",413dabed-f787-4247-a4bb-1e81d3daa842,"https://synsam.b-cdn.net/KTX/85672.glb",success,200,"",196
"Swarovski - SK5416 056 5316",a3fdf89b-2558-433e-82c9-e817c0272e25,"https://synsam.b-cdn.net/KTX/85675.glb",success,200,"",197
"Ray-Ban Jackie-Ohh II - RB4098 659281 6014",128e8ab3-d54e-4f1a-b0d7-27d8fc9d7c53,"https://synsam.b-cdn.net/KTX/86041.glb",success,200,"",207
"Ray-Ban Jackie Ohh - RB4101 601 58",ab940d60-3b6e-4c7c-97cd-6741d93ea0cc,"https://synsam.b-cdn.net/KTX/74761.glb",success,200,"",183
"Ray-Ban Clubmaster Metal - RB3716 187 51",d24c1a33-6f7e-4c29-bb70-e356d6881208,"https://synsam.b-cdn.net/KTX/80822.glb",success,200,"",187
"RIGEL - Brown Polarized Sirius C40 5916",12010768-6aa4-4257-a313-bedf5b0e98b6,"https://synsam.b-cdn.net/KTX/85084.glb",success,200,"",225
"Ray-Ban Junior Izzy - RJ9060S 710813 5015",18268849-9786-45a0-8e10-02393b52e474,"https://synsam.b-cdn.net/KTX/85325.glb",success,200,"",201
"Ray-Ban Cockpit - RB3362 001 56",d9d250cf-a576-41d8-93fd-e016b5058375,"https://synsam.b-cdn.net/KTX/74727.glb",success,200,"",230
"Ray-Ban Chromance - RB8319CH 186/5J 60",dfe20764-0e23-4f30-9cbf-53216bf54847,"https://synsam.b-cdn.net/KTX/80771.glb",success,200,"",213
"SPEKTRUM BLANKSTER - MOSS GREEN BROWN LENS",c161dfcf-98b0-4f0c-ab73-25232fde5b7b,"https://synsam.b-cdn.net/KTX/85618.glb",success,200,"",164
"Ray-Ban Junior - RJ9064S 706468 4419",2c3769d6-7a87-4fe9-8212-a97b09a4a285,"https://synsam.b-cdn.net/KTX/85327.glb",success,200,"",196
"Ray-Ban Clubmaster Metal - RB3716 90883F 51",27050f65-2c76-495b-a50a-3a18dad09b0c,"https://synsam.b-cdn.net/KTX/80934.glb",success,200,"",187
"Ray-Ban Clubmaster - RB3016 990/9J 49",e8ce83a5-156d-4477-a55e-89d78c1670ab,"https://synsam.b-cdn.net/KTX/80331.glb",success,200,"",184
"Ray-Ban Clubmaster - RB3016 12773K 5121",eeade5c0-5de9-4e75-80a1-ebf28e20acb6,"https://synsam.b-cdn.net/KTX/79891.glb",success,200,"",200
"Ray-Ban Cockpit - RB3362 004/58 59",dd3be981-48ba-44ac-8fd1-7f48c955ece6,"https://synsam.b-cdn.net/KTX/79916.glb",success,200,"",170
"Ray-Ban Clubround - RB4246 1160 51",cbe5c66c-fb82-4223-a1c9-04dca45f2b3d,"https://synsam.b-cdn.net/KTX/75503.glb",success,200,"",211
"Ray-Ban Clubmaster - RB3016 990/9J 51",6d784d85-2030-48c8-b552-fe64e3a480f6,"https://synsam.b-cdn.net/KTX/78036.glb",success,200,"",202
"Ray-Ban Clubmaster Square Legend Gold - RB3916 130431 5221",9fb6a389-797e-4617-9825-2d4c42f8e07d,"https://synsam.b-cdn.net/KTX/81777.glb",success,200,"",197
"Ray-Ban Burbank Jr - RY9083V 3848 4319",4138a442-e8bb-406d-b33f-152636fd4899,"https://synsam.b-cdn.net/KTX/85658.glb",success,200,"",238
"Ray-Ban Clubmaster - RB3016 130933 51",39121790-df34-4cca-9f37-bca4c6369c3e,"https://synsam.b-cdn.net/KTX/81894.glb",success,200,"",175
"Ray-Ban Clubmaster Square - RB3916 130933 5221",08f8c4fb-b40a-4ad3-9f0c-8b3f54d2bb92,"https://synsam.b-cdn.net/KTX/81778.glb",success,200,"",243
"Ray-Ban Chromance - RB8322CH 003/6O 6217",e6a0352d-1c5e-44f1-930a-030fd3f14baa,"https://synsam.b-cdn.net/KTX/80780.glb",success,200,"",171
"Ray-Ban David - RB3582 001/3R 5320",fa661873-32b4-44e3-9d55-af02069988cb,"https://synsam.b-cdn.net/KTX/86064.glb",success,200,"",216
"Ray-Ban Daddy-O II - RB2016 820/31 5917",7250ec5f-bf16-4c2b-836d-af99c4aa03d7,"https://synsam.b-cdn.net/KTX/79888.glb",success,200,"",197
"Ray-Ban Clubmaster - RB3016 114517 49",a86f56dd-bc47-4f12-b778-4ae15841c54d,"https://synsam.b-cdn.net/KTX/80093.glb",success,200,"",201
"Ray-Ban David - RB3582 003/3M 5320",050fba33-536f-47a8-bc75-ac37b6d5cd1b,"https://synsam.b-cdn.net/KTX/86070.glb",success,200,"",210
"Ray-Ban Clubmaster Oversized - RB4175 877/M3 57",b11605f9-c812-42ca-8a81-ec24f34d7817,"https://synsam.b-cdn.net/KTX/80602.glb",success,200,"",208
"RIGEL - Brown Polarized Aquarii C12 5916",31417517-d727-4708-9ea3-e259e94d9a8f,"https://synsam.b-cdn.net/KTX/85081.glb",success,200,"",145
"Ray-Ban Clubmaster - RB3016 12773K 4921",47be14ce-4b46-416a-b33c-2150ae8d8b8d,"https://synsam.b-cdn.net/KTX/79892.glb",success,200,"",212
"Ray-Ban Chromance - RB4320CH 710/6B 5816",a4715292-929b-4e8a-9dd8-139c23d7ce79,"https://synsam.b-cdn.net/KTX/80784.glb",success,200,"",183
"Ray-Ban Elliot - RB2197 135757 5019",9988a235-ceaf-4f25-84b2-aea6cfc6c0c3,"https://synsam.b-cdn.net/KTX/86075.glb",success,200,"",178
"Ray-Ban David - RX3582V 3120 5120",356bf0a2-82d3-48d0-b750-2b16ead91acb,"https://synsam.b-cdn.net/KTX/85656.glb",success,200,"",186
"Ray-Ban David - RB3582 001/3R 5120",7d41512b-223c-4a13-91ff-6736c42879e6,"https://synsam.b-cdn.net/KTX/86063.glb",success,200,"",203
"Ray-Ban David - RB3582 002/B1 5120",c94ef64d-1b29-43a2-9001-7a8dfe08fedb,"https://synsam.b-cdn.net/KTX/86068.glb",success,200,"",182
"Ray-Ban Clubmaster Metal - RB3716 186/R5 51",9dc9b51b-7b44-4d09-86ea-02f007d0c391,"https://synsam.b-cdn.net/KTX/78080.glb",success,200,"",155
"Ray-Ban Clubmaster - RB3016 W3388 4921",58620f9c-74f0-4b05-85a8-c5d6b4d96c48,"https://synsam.b-cdn.net/KTX/79811.glb",success,200,"",218
"Swarovski - SK5422-H 028 5518",919bf9d7-11d1-4a65-b1b3-4d616b91f020,"https://synsam.b-cdn.net/KTX/85677.glb",success,200,"",215
"Ray-Ban David - RB3582 001/31 5320",41d460be-51fc-4911-ac6b-7e717305a245,"https://synsam.b-cdn.net/KTX/86062.glb",success,200,"",197
"Saint Laurent - SL M97 004 5419",f377b38d-7d8c-4793-9805-3673d66e5edb,"https://synsam.b-cdn.net/KTX/85715.glb",success,200,"",173
"Swarovski - SK5424-H 028 5118",96040e27-85f7-4021-a7cd-dbf5d836cc0b,"https://synsam.b-cdn.net/KTX/85666.glb",success,200,"",183
"SPEKTRUM BLANKSTER - BLACK INFRARED LENS",9bd61237-7043-4f84-b40a-0fd82e357521,"https://synsam.b-cdn.net/KTX/85619.glb",success,200,"",1064
"SPEKTRUM TEMPLET - BIO ESSENTIAL BLACK",c66fae9a-6ba6-4e91-9f63-63886fc9db11,"https://synsam.b-cdn.net/KTX/85628.glb",success,200,"",194
"Swarovski - SK5422-H 048 5518",94f99bb9-05df-4224-bd4a-538aaaf74e7d,"https://synsam.b-cdn.net/KTX/85664.glb",success,200,"",210
"Ray-Ban Junior - RJ9064S 70218G 4419",16a322cf-b288-4120-bb2c-e8d09535a1a9,"https://synsam.b-cdn.net/KTX/77055.glb",success,200,"",232
"Ray-Ban Junior - RJ9062S 707680 4816",27fe545b-884a-464f-8075-272324001c14,"https://synsam.b-cdn.net/KTX/85329.glb",success,200,"",199
"Ray-Ban Clubmaster Metal - RB3716 9160AJ 5121",0d29d855-b0ac-4156-97e8-e49616970b9d,"https://synsam.b-cdn.net/KTX/80675.glb",success,200,"",192
"Saint Laurent - SL M97 001 5419",553c31d6-4aa6-4fdb-9739-54efc7e6ccb8,"https://synsam.b-cdn.net/KTX/85714.glb",success,200,"",150
"SPEKTRUM ÖSTRA - BIO ESSENTIAL MESA ROSE",d3d0b3ed-075c-40de-a007-31c0400aff48,"https://synsam.b-cdn.net/KTX/85626.glb",success,200,"",197
"SPEKTRUM TEMPLET - BIO WHITE LINE OPTICAL WHITE",83979123-2067-4161-84db-7296b75899a2,"https://synsam.b-cdn.net/KTX/85612.glb",success,200,"",1017
"Ray-Ban Clubround - RB4246 901/58 51",22a02e1e-cfdb-4ca3-b29d-4cad9340440a,"https://synsam.b-cdn.net/KTX/77402.glb",success,200,"",224
"Ray-Ban Clubmaster Metal - RB3716 187/58 51",0921c43d-ef4a-451f-839f-6409218b0c61,"https://synsam.b-cdn.net/KTX/80824.glb",success,200,"",290
"SPEKTRUM BLANKSTER - BLACK GREY LENS",eb4d877f-a195-4255-8ba5-2f01457fe2fd,"https://synsam.b-cdn.net/KTX/85617.glb",success,200,"",199
"Ray-Ban Elliot - RB2197 902/33 5019",678e74bc-2548-4917-a213-a83f661ed0c8,"https://synsam.b-cdn.net/KTX/86079.glb",success,200,"",178
"Ray-Ban Chromance - RB8322CH 002/5L 6217",29ad9387-1e15-4d80-8ac0-30f8de9afd7b,"https://synsam.b-cdn.net/KTX/80783.glb",success,200,"",260
"Ray-Ban Clubmaster Square Legend Gold - RB3916 130331 5221",b8be91e3-2f2e-4337-b4fe-0afd21e2b8b9,"https://synsam.b-cdn.net/KTX/81776.glb",success,200,"",183
"Ray-Ban Chromance - RB8318CH 002/5L 62",08347ccc-3f39-4c34-8078-b7824b4aef1c,"https://synsam.b-cdn.net/KTX/80495.glb",success,200,"",197
"Ray-Ban Elliot - RB2197 902/33 5219",265daef3-60de-4435-bb40-02bc1cb5063f,"https://synsam.b-cdn.net/KTX/86078.glb",success,200,"",222
"Ray-Ban Clubmaster - RB3016 990/7O 51",7f629f8d-965d-4e23-83b9-2947fb62a507,"https://synsam.b-cdn.net/KTX/80335.glb",success,200,"",200
"Ray-Ban Colonel - RB3560 002/71 58",d06ee2e4-71e4-4d8c-ab62-203eca2c1683,"https://synsam.b-cdn.net/KTX/80942.glb",success,200,"",166
"Ray-Ban Chromance - RB8319CH 9076K9 60",f9d16d04-0ceb-4e1e-89c0-0978d6c7c052,"https://synsam.b-cdn.net/KTX/80769.glb",success,200,"",211
"Ray-Ban Colonel - RB3560 001/3F 61",bc4516a7-8f47-4846-b96c-beef77f1145f,"https://synsam.b-cdn.net/KTX/80818.glb",success,200,"",231
"Ray-Ban Daddy-O II - RB2016 W2578 59",afdd8e60-4719-4f08-acca-07ecba880b9b,"https://synsam.b-cdn.net/KTX/80034.glb",success,200,"",181
"SPEKTRUM ÖSTRA - BIO BLACK LINE BLACK",e2f28894-b47d-4531-acb9-8c52be7781d4,"https://synsam.b-cdn.net/KTX/85614.glb",success,200,"",217
"Fendi - FF 0376 09Q 5415",c8be2a0c-47e3-4b26-ba5c-8fafbccb3ad9,"https://synsam.b-cdn.net/KTX/82589.glb",success,200,"",217
"Ray-Ban Junior - RJ9093S 711280 4516",f693bdca-4820-4d2c-a472-ec7c5e9a76a7,"https://synsam.b-cdn.net/KTX/86172.glb",success,200,"",178
"Rudy Project Rydon Slim - POL3FX HDR MLS GREEN SP546114-0000 CARBON",357bfdf3-b805-4f90-a18b-52f8d6080cb6,"https://synsam.b-cdn.net/KTX/85540.glb",success,200,"",279
"Ray-Ban Junior - RJ9186S 711611 4315",2f3bf820-6e1b-41dd-a9eb-c3992560219c,"https://synsam.b-cdn.net/KTX/86161.glb",success,200,"",423
"Ray-Ban Junior - RJ9287S 152/73 5116",077502c5-8019-4f45-ad55-0e789aece1fa,"https://synsam.b-cdn.net/KTX/86181.glb",success,200,"",187
"Ray-Ban New Round - RB3637 003/3F 4721",0cbe8548-435c-4e2d-85e9-ee46b9f406f9,"https://synsam.b-cdn.net/KTX/86209.glb",success,200,"",172
"Ray-Ban Junior - RJ9557S 212/11 4619",4a7c0374-f415-48b3-807e-7167b0c0faef,"https://synsam.b-cdn.net/KTX/85983.glb",success,200,"",203
"Ray-Ban Junior - RJ9071S 712080 4818",1d484c2a-2d76-406e-8dbb-8a86f2c1b57a,"https://synsam.b-cdn.net/KTX/85981.glb",success,200,"",187
"Ray-Ban Junior - RJ9557S 223/4L 4619",3015b64a-ee98-4595-8121-8fdf29e6ee96,"https://synsam.b-cdn.net/KTX/85984.glb",success,200,"",247
"Ray-Ban New Aviator - RB3625 919631 5814",735042ed-97e9-41c6-9332-d4d6bab8e97d,"https://synsam.b-cdn.net/KTX/86224.glb",success,200,"",255
"Ray-Ban New Aviator - RB3625 002/B1 5814",d2813627-91d7-49de-a406-2a7d64ce7d3c,"https://synsam.b-cdn.net/KTX/86222.glb",success,200,"",174
"Ray-Ban New Wayfarer - RB2132 601S78 55",7b516abe-b8e1-44c6-9e46-9983ea7ac6a2,"https://synsam.b-cdn.net/KTX/79857.glb",success,200,"",151
"Ray-Ban Justin - RB4165 854/7Z 55",111e2e5e-56dd-46c1-b324-bcb89235a712,"https://synsam.b-cdn.net/KTX/80013.glb",success,200,"",144
"Ray-Ban Junior - RJ9287S 152/73 4816",667172ea-1776-4bfd-bc84-bf478de2c9e4,"https://synsam.b-cdn.net/KTX/86182.glb",success,200,"",200
"Ray-Ban Junior - RJ9287S 711411 5116",2b9ecd36-7449-4718-b442-d6bb9217ce43,"https://synsam.b-cdn.net/KTX/86185.glb",success,200,"",222
"Ray-Ban New Aviator - RB3625 002/B1 6214",19fdf45e-7b95-47b1-aa71-97bee6c2844f,"https://synsam.b-cdn.net/KTX/86223.glb",success,200,"",141
"Ray-Ban Marshal II - RB3648M 002/58 5223",ee903f85-999e-4c10-85fc-0b3222a4c748,"https://synsam.b-cdn.net/KTX/80383.glb",success,200,"",183
"Ray-Ban Meteor Classic - RB2168 901/71 5020",94b80945-716d-4b41-b128-50b3cd525971,"https://synsam.b-cdn.net/KTX/80798.glb",success,200,"",177
"Ray-Ban New Round - RB3637 003/3F 5321",777e1f00-559a-46a8-bb6b-003e4af50956,"https://synsam.b-cdn.net/KTX/86208.glb",success,200,"",209
"Ray-Ban Justin - RB4165 622/T3 55",9f4cbf2e-aa3b-4fa6-9222-7c286dd1bb6d,"https://synsam.b-cdn.net/KTX/75963.glb",success,200,"",149
"Ray-Ban Leonard - RB2193 902/31 51",2e1db1ac-3aec-4dfc-b45c-b4243e6bc8e7,"https://synsam.b-cdn.net/KTX/81797.glb",success,200,"",216
"Ray-Ban Junior - RJ9557S 223/13 4619",3e3c6c0f-b0e6-4e9e-8d16-d1b90de63e87,"https://synsam.b-cdn.net/KTX/86234.glb",success,200,"",190
"Rudy Project Spinshield - MLS GOLD SP725758-0000 WHITE M",37cd5ddb-c440-4d3d-9952-a834fe2a659b,"https://synsam.b-cdn.net/KTX/85542.glb",success,200,"",206
"Ray-Ban Leonard - RB2193 902/57 51",4bbfc210-e4bb-4729-9260-021f0b482e84,"https://synsam.b-cdn.net/KTX/81783.glb",success,200,"",162
"Ray-Ban Junior Wayfarer - RJ9052S 100S/55 47",971e8020-729d-43fd-8de4-4226d34eb82a,"https://synsam.b-cdn.net/KTX/75461.glb",success,200,"",180
"Rudy Project Magnus - Imp.X 2 BLACK SP757306-0000 MATTE BLACK",44c6ae0d-7aa0-475a-87b2-9eae61433129,"https://synsam.b-cdn.net/KTX/85543.glb",success,200,"",450
"Ray-Ban Junior - RJ9186S 152/13 4315",ac3114cf-10f9-41a9-a2be-20576b8309ef,"https://synsam.b-cdn.net/KTX/86158.glb",success,200,"",194
"Ray-Ban Junior - RJ9186S 711611 4615",f07a7b30-c948-43a6-a565-c57eb05d2522,"https://synsam.b-cdn.net/KTX/86160.glb",success,200,"",183
"Ray-Ban Junior - RJ9093S 711087 4516",5a91cfc1-307c-47b3-98c8-7293c0172612,"https://synsam.b-cdn.net/KTX/86170.glb",success,200,"",171
"Ray-Ban Junior - RJ9287S 711513 5116",89040e41-50f0-44f3-a3d0-5c157b991841,"https://synsam.b-cdn.net/KTX/86187.glb",success,200,"",183
"Ray-Ban New Caravan - RB3636 919631 5515",0a56a874-eaea-42b7-a4d2-ad6190a4a2ad,"https://synsam.b-cdn.net/KTX/86212.glb",success,200,"",196
"Ray-Ban Junior - RJ9186S 152/13 4615",725c796c-6670-4139-9150-1b57328e06c5,"https://synsam.b-cdn.net/KTX/86157.glb",success,200,"",206
"Ray-Ban Leonard - RB2193 954/33 53",1acdec5e-e685-4e11-a903-ac853ca1f70d,"https://synsam.b-cdn.net/KTX/81791.glb",success,200,"",207
"McQ - MQ0281OA 002 5316",d3315daa-f607-4ee2-9a98-02e127a167b0,"https://synsam.b-cdn.net/KTX/82289.glb",success,200,"",181
"Ray-Ban Junior Wayfarer - RJ9052S 178/80 47",95946b9e-1d1d-4c6f-9be3-34ec41fd827b,"https://synsam.b-cdn.net/KTX/75455.glb",success,200,"",229
"Ray-Ban Meteor Classic - RB2168 901/52 5020",d4ce52fb-ae3b-443f-8e7e-f3596b1e6de0,"https://synsam.b-cdn.net/KTX/80796.glb",success,200,"",171
"Rudy Project Propulse - MLS RED SP623812-0000 MERLOT M.",da640c25-5faa-4650-a223-3c416034b24a,"https://synsam.b-cdn.net/KTX/85532.glb",success,200,"",241
"Rudy Project Propulse - MLS ORANGE SP624047-0000 BLUE NAVY M",b0b2dbe4-0b2b-44f8-b54b-7113c7790010,"https://synsam.b-cdn.net/KTX/85544.glb",success,200,"",180
"Ray-Ban Junior - RJ9071S 702187 4818",e0de7d40-fe62-48f3-8db2-deb4fd85f3f2,"https://synsam.b-cdn.net/KTX/85982.glb",success,200,"",213
"Rudy Project Propulse - LS BLACK SP620969-0000 WHITE G.",a472093b-5b23-4c16-ae8d-bb7bf87a054f,"https://synsam.b-cdn.net/KTX/85537.glb",success,200,"",200
"Ray-Ban Junior - RJ9287S 71134L 4816",e3f1ed21-c30d-4a1a-9eb3-23cb0e2d9a0e,"https://synsam.b-cdn.net/KTX/86184.glb",success,200,"",177
"Ray-Ban Junior - RJ9186S 71178F 4615",304d8316-b97b-4c87-85dd-a7c788d70ab7,"https://synsam.b-cdn.net/KTX/86162.glb",success,200,"",198
"Ray-Ban New Caravan - RB3636 92023F 5515",a8b2e7f1-a8c7-405c-8cf9-d707e968f5fc,"https://synsam.b-cdn.net/KTX/86220.glb",success,200,"",192
